Daily C pools (kg C/ha) and fluxes (kg C/ha/day) at site webster_41B in year 1
Day,Very labile litter,Labile litter,Resistant litter,Microbe,Humads,Humus,CharC,SOC,SOC0-10cm, SOC10-20cm,SOC20-30cm,SOC30-40cm,SOC40-50cm,SOC0-10cm, SOC10-20cm,SOC20-30cm,SOC30-40cm,SOC40-50cm,dSOC,DOC,Photosynthesis,Leaf-respiration, Stem-respiration, Root-respiration,Soil-heterotrophic-respiration, NPP,Eco-respiration, NEE,Stub,CH4-prod.,CH4-oxid.,CH4-flux,CH4-pool,DOC-leach,Litter-C,Manure-C
281,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
282,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
283,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
284,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
285,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
286,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
287,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
288,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
289,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
290,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
291,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
292,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
293,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
294,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
295,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
296,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
297,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
298,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
299,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
300,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
301,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
302,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
303,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
304,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
305,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
306,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
307,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
308,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
309,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
310,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
311,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
312,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
313,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
314,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
315,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
316,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
317,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
318,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
319,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
320,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
321,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
322,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
323,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
324,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
325,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
326,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
327,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
328,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
329,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
330,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
331,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
332,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
333,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
334,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
335,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
336,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
337,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
338,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
339,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
340,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
341,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
342,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
343,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
344,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
345,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
346,   0.00,   0.00, 325.84,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,   1.#R,   1.#R,4059.10,2057.88,  1.#QO,  1.#QO,  1.#QO,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
