Daily crop growth at site test_site in year 1
Day,Temperature,Precipitation,Irrigation,Radiation,PET,Transpiration,Evaporation,Total_crops,,,,Crop 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,LeafC,StemC,RootC,GrainC,CropID,TDD,GrowthIndex,Water_demand,Water_stress,N_demand,N_stress,LAI,N_from_soil,N_from_air_NH3,N_fixation,Day_N_increase,TotalCropN,DailyCropGrowth,DayLeafGrowth,DayStemGrowth,DayRootGrowth,DayGrainGrowth,DayShootSenes,DayRootSenes,DayGrainSenes,LeafC,StemC,RootC,GrainC,LeafN,StemN,RootN,GrainN,
 265,     13.90,     11.90,      0.00,      3.87,      0.85,      0.00,      0.72,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 266,     15.40,     15.20,      0.00,      2.42,      0.80,      0.00,      0.77,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 267,     13.40,      0.00,      0.00,     19.85,      2.78,      0.00,      2.58,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 268,     16.90,      0.00,      0.00,     19.66,      3.35,      0.00,      2.24,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 269,     16.90,      0.00,      0.00,     19.47,      3.21,      0.00,      1.52,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 270,     18.40,      0.00,      0.00,     19.28,      3.09,      0.00,      1.11,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 271,     18.75,      0.00,      0.00,     19.10,      3.14,      0.00,      0.89,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 272,     19.40,      0.00,      0.00,     18.91,      3.23,      0.00,      0.75,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 273,     15.90,      0.00,      0.00,     18.72,      2.93,      0.00,      0.56,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 274,     12.40,      0.00,      0.00,     18.53,      2.65,      0.00,      0.43,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 275,     19.40,      0.00,      0.00,     18.34,      3.64,      0.00,      0.51,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 276,     20.30,      0.00,      0.00,     18.16,      3.70,      0.00,      0.44,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 277,     18.40,      0.00,      0.00,     17.97,      3.13,      0.00,      0.32,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 278,     20.40,      0.00,      0.00,     17.78,      3.53,      0.00,      0.32,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 279,     22.40,      0.00,      0.00,     17.59,      3.45,      0.00,      0.28,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 280,     22.40,      0.00,      0.00,     17.40,      3.32,      0.00,      0.24,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 281,     23.40,      0.00,      0.00,     17.22,      3.07,      0.00,      0.20,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 282,     12.90,      0.00,      0.00,     17.03,      2.49,      0.00,      0.14,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 283,     12.90,      0.00,      0.00,     16.84,      2.68,      0.00,      0.07,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 284,     19.90,      0.00,      0.00,     16.66,      2.96,      0.00,      0.07,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 285,     19.40,     21.30,      0.00,      0.85,      0.76,      0.00,      0.37,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 286,      9.40,      0.00,      0.00,     16.29,      2.03,      0.00,      1.12,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 287,      6.40,      0.00,      0.00,     16.10,      1.73,      0.00,      0.83,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 288,      6.40,      0.00,      0.00,     15.92,      1.78,      0.00,      0.73,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 289,      6.65,      0.00,      0.00,     15.74,      1.83,      0.00,      0.64,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 290,      6.95,      0.00,      0.00,     15.56,      1.90,      0.00,      0.58,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 291,      7.40,      0.00,      0.00,     15.38,      1.95,      0.00,      0.52,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 292,      8.90,      0.00,      0.00,     15.20,      2.01,      0.00,      0.48,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 293,      4.90,      0.00,      0.00,     15.02,      1.63,      0.00,      0.34,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 294,      2.40,      0.00,      0.00,     14.84,      1.43,      0.00,      0.27,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 295,      0.90,      0.00,      0.00,     14.67,      1.35,      0.00,      0.23,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 296,      9.40,      6.30,      0.00,      6.04,      1.03,      0.00,      0.53,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 297,      9.90,      2.30,      0.00,     10.40,      1.32,      0.00,      0.72,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 298,      6.40,      0.00,      0.00,     14.15,      1.44,      0.00,      0.75,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 299,      1.40,     11.20,      0.00,      2.95,      0.45,      0.00,      0.24,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 300,     -3.10,      0.00,      0.00,     13.81,      0.96,      0.00,      0.53,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 301,      2.40,      0.00,      0.00,     13.64,      1.41,      0.00,      0.71,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 302,      5.40,      0.00,      0.00,     13.48,      1.66,      0.00,      0.73,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 303,      6.40,      0.00,      0.00,     13.31,      1.56,      0.00,      0.58,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 304,     13.90,      0.00,      0.00,     13.15,      1.90,      0.00,      0.61,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 305,      7.40,      0.00,      0.00,     12.99,      1.45,      0.00,      0.39,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 306,      2.40,      0.30,      0.00,     12.31,      1.10,      0.00,      0.29,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 307,      1.40,      0.00,      0.00,     12.68,      1.06,      0.00,      0.25,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 308,      0.90,      0.00,      0.00,     12.52,      1.02,      0.00,      0.21,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 309,      2.40,      0.30,      0.00,     11.86,      1.05,      0.00,      0.22,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 310,      4.90,      0.30,      0.00,     11.72,      1.17,      0.00,      0.25,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 311,      5.90,      0.00,      0.00,     12.07,      1.25,      0.00,      0.24,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 312,      5.90,      0.00,      0.00,     11.93,      1.22,      0.00,      0.21,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 313,      4.40,      0.00,      0.00,     11.78,      1.14,      0.00,      0.18,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 314,      0.90,      0.00,      0.00,     11.64,      0.99,      0.00,      0.14,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 315,     -2.60,      0.00,      0.00,     11.51,      0.87,      0.00,      0.11,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 316,     -2.60,      0.00,      0.00,     11.37,      0.86,      0.00,      0.10,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 317,     -0.10,      0.00,      0.00,     11.24,      0.89,      0.00,      0.10,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 318,      0.40,      0.00,      0.00,     11.11,      0.95,      0.00,      0.11,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 319,     -3.10,      0.00,      0.00,     10.98,      0.78,      0.00,      0.07,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 320,     -6.60,      0.00,      0.00,     10.85,      0.65,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 321,      0.40,      0.00,      0.00,     10.73,      1.10,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 322,      0.90,      0.00,      0.00,     10.61,      1.04,      0.00,      0.11,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 323,      2.80,      0.00,      0.00,     10.50,      1.13,      0.00,      0.11,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 324,      4.40,      0.00,      0.00,     10.38,      1.16,      0.00,      0.10,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 325,     -0.60,      0.00,      0.00,     10.27,      0.92,      0.00,      0.07,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 326,     -2.60,      0.00,      0.00,     10.16,      0.80,      0.00,      0.05,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 327,     -1.60,      0.00,      0.00,     10.06,      0.87,      0.00,      0.05,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 328,     -3.10,      0.00,      0.00,      9.96,      0.87,      0.00,      0.05,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 329,      5.90,      0.00,      0.00,      9.86,      1.54,      0.00,      0.12,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 330,      1.90,      0.00,      0.00,      9.76,      1.15,      0.00,      0.07,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 331,      2.40,      0.00,      0.00,      9.67,      1.13,      0.00,      0.06,      0.00,      0.00,      0.00,      0.00,         1,   1912.85,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
